2.214797519,378.4735664
5.454463278,584.2183135
3.201801722,451.7278633
4.729484542,557.634109
3.205529765,432.7207178
3.802511439,506.42386
4.116340467,510.1598173
5.462500764,587.5747995
1.481616627,282.4712457
3.771420132,473.9498574
2.898299578,489.9080531
3.569046516,541.9722038
1.084585303,266.0863409
3.023474446,494.6871558
5.566384892,689.7876042
2.39516813,387.5347163
3.504833486,441.8966315
5.226687713,604.8413188
1.838210702,302.1895478
3.363411394,479.6148117
2.957448757,506.1323424
2.083814192,319.9288698
3.680847338,528.309225
4.693732058,610.1280331
4.008352235,584.105885
2.532044062,466.4211988
2.87098691,404.8245289
3.515688256,564.790969
4.069916619,596.516698
1.200483857,368.6547849
3.229450904,542.4124767
4.086566338,478.2621264
4.019470352,473.3604956
4.20590389,559.199048
2.018194629,447.1876443
4.243812817,505.2300683
4.626075292,557.2526867
3.002957023,422.3687366
1.823595183,445.0621855
4.078308002,442.0644138
3.689916615,533.0400602
2.190132185,424.2028271
3.206756698,498.6355985
1.977007128,330.594446
3.349245383,443.4418601
3.53286158,478.6009159
2.974736815,440.0027475
2.61816531,357.7831107
2.804013693,476.1392469
2.964497876,501.1224915
4.350887844,592.6884532
3.872432042,486.0834255
4.615426307,576.0252441
2.727209454,442.7228916
3.53712388,461.7909591
3.12650949,488.3875258
5.137816746,593.1564015
3.128638856,392.810345
3.178952405,443.197221
3.827375915,535.4807752
4.808320373,533.3965538
4.048510087,532.1274491
4.543332413,558.9481124
3.481062133,508.7719067
2.627624971,403.7669021
4.794312263,640.5840619
2.761861926,461.6282784
2.159676023,382.4161079
4.195614413,561.8746577
2.139403004,444.5761441
3.434559723,401.0331352
2.868428182,384.3260571
3.137068975,527.7829958
3.525806412,482.1449969
5.038107494,594.2744834
3.612239152,502.0925279
2.895075163,407.6571788
5.705940717,708.9351849
5.047022551,531.9615505
4.778973636,521.2407802
2.966558885,447.3690272
2.668919773,385.152338
3.620354589,430.5888826
4.238296188,418.6027421
2.479339823,478.9514048
3.506967574,483.7965221
3.310150347,538.9419745
3.535802468,486.1637991
1.13047696,385.0950071
3.228717686,527.7837898
3.345922321,547.1907494
3.215666827,410.6029439
3.790552137,583.977802
3.561215271,474.5323294
2.931619535,414.9350607
3.046540621,550.8133677
2.739200467,458.7811317
2.783963128,407.542168
4.330407444,581.3089329
3.416209978,546.5566669
3.336339382,503.1750852
4.662845304,549.1315733
3.222080767,482.8309859
3.772969025,557.6082621
3.42014953,484.8769649
6.115198946,669.9871405
3.488029991,547.7099886
4.082855279,537.8252823
2.829699575,408.2169018
5.405406467,663.0748176
3.45175071,506.3758668
2.935577274,528.4193297
4.750360071,632.1235881
3.531402303,488.270298
3.90447938,508.735741
2.39907979,411.1869636
2.847709026,409.0945262
3.781703565,467.8009244
4.349778419,512.1658664
4.574287716,608.2718166
4.620416385,589.0264898
3.0130325,444.0538266
4.791108745,493.1812614
4.334001444,532.7248055
1.428823877,275.9184207
4.137000388,511.0387861
2.910530822,438.417742
3.982462319,475.7250679
3.701229217,483.5431939
5.840505876,663.8036933
4.560396067,544.4092722
4.490002066,630.1567282
3.859817999,461.1122484
3.046620189,491.9115051
4.652854446,574.4156896
4.02210291,530.7667187
3.969417759,581.7987977
3.738225173,556.2981412
3.3766875,502.1327892
4.595522709,556.1863689
2.223993458,475.0716299
4.288486771,486.9470538
2.117382542,434.144202
0.936497597,304.1355916
3.762070443,571.2160048
4.000963586,583.0796357
3.532517165,445.7498412
3.535088428,392.9922559
4.158214653,565.9943634
3.549036057,499.1401524
4.129254688,510.5394217
2.252445963,308.5277466
4.051382465,561.516532
3.072076141,423.4705332
4.331863027,513.1531119
3.937862643,529.1945189
0.26990109,314.4385183
3.27946626,478.584286
2.571777835,444.582165
3.826030618,475.0154071
2.402453833,436.7205559
4.027813842,521.1953105
3.629339915,478.1830597
3.189609942,432.4811686
3.393975043,438.3037078
2.57494847,388.9405488
3.47202138,534.7714849
4.198349061,537.9157529
2.086348147,407.8763782
3.605933918,618.8459704
4.03438613,502.7710746
2.32055025,397.4205841
3.491093337,392.2852442
5.320093864,689.2356998
3.130538462,543.1326263
4.985204971,577.7360249
1.726962043,436.5807403
3.701622287,553.9946736
1.785173945,427.3565308
3.02267576,424.7287739
4.041244969,541.049831
3.139526935,469.3831462
2.562818811,444.5455497
2.379076497,492.5568337
4.301996499,535.3216101
2.094761669,408.9583359
4.089330841,487.5554581
3.516051017,487.6462317
1.820810618,402.1671222
4.183143662,551.0230017
3.393902788,497.3895578
4.426364081,494.6386098
2.905238361,479.2474168
2.782757828,462.6565189
3.447017793,515.5024797
4.712233579,576.4776072
1.228112423,357.8579836
4.019051427,597.7398789
1.707389729,327.3779526
3.163091931,510.4013885
3.447092896,510.5014785
2.208813678,403.8195198
5.41235784,627.6033187
2.768851943,510.6617922
3.746572973,573.8474377
3.576525915,529.0490041
4.958264473,551.6201455
2.336484668,456.4695101
2.735159567,497.7786422
